current_outstanding_balance,percent_paid_amount,num_distinct_debts,total_multa_value,total_ressarcimento_value,has_ever_made_installment_agreement,has_ever_been_protested,protest_paid_sum_all_numeric,pge_paid_amount,num_cancelled_installments,age_oldest_decision,difference_in_years_decisions
16038.559999999998,0.6970999055712938,4,52950.0,0.0,1,0,0,0.0,8,3.0,0.0
-12182.950000000003,1.0714961854460094,2,170400.0,0.0,1,0,0,0.0,55,4.0,0.0
41439.43,0.0,1,0.0,41439.43,0,0,0,0.0,0,10.0,0.0
14110.710000000001,0.613405205479452,4,36500.0,0.0,1,0,0,0.0,12,4.0,0.0
243715.33,0.1569073209881241,9,149863.0,139210.0,0,1,0,0.0,0,9.0,3.0
6000.0,0.0,1,6000.0,0.0,0,1,0,0.0,0,11.055174665360758,2.748938948743062
20.5663,0.727837673671994,2,75.5663,0.0,0,0,0,0.0,0,11.055174665360758,2.748938948743062
266654.29000000004,0.0,2,88884.75,177769.54,0,0,0,0.0,0,8.0,0.0
358.0771,0.5826982214069109,2,858.0771,0.0,0,0,0,0.0,0,25.0,0.0
436701.79,0.0,1,0.0,436701.79,0,0,0,0.0,0,18.0,0.0
99666.06,0.0,1,0.0,99666.06,0,0,0,0.0,0,9.0,0.0
1800.0,0.0,1,1800.0,0.0,0,0,0,0.0,0,14.0,0.0
700.0,0.0,1,700.0,0.0,0,0,0,0.0,0,17.0,0.0
77279.5,0.0,1,0.0,77279.5,0,0,0,0.0,0,15.0,0.0
72983.20000000001,0.0,3,0.0,72983.20000000001,0,0,0,0.0,0,21.0,13.0
300.0,0.0,1,300.0,0.0,0,0,0,0.0,0,17.0,0.0
70913.2,0.0,1,70913.2,0.0,0,1,0,0.0,0,3.0,0.0
-31.540000000000077,1.0105133333333334,3,3000.0,0.0,0,0,0,0.0,0,4.0,2.0
21089.366,0.5912262062852809,5,41413.695999999996,10178.08,0,1,5,0.0,0,9.0,7.0
1730.0,0.0,1,0.0,1730.0,0,0,0,0.0,0,9.0,0.0
-702.2499999999991,1.0460491803278689,1,15250.0,0.0,0,0,0,0.0,0,4.0,0.0
8207.47,0.0,1,0.0,8207.47,0,0,0,0.0,0,12.0,0.0
5727.9,0.5453322315702742,2,12597.990000000002,0.0,0,1,3,0.0,0,7.0,0.0
1032.36,0.0,1,0.0,1032.36,0,0,0,0.0,0,17.0,0.0
300.0,0.0,1,300.0,0.0,0,0,0,0.0,0,25.0,0.0
815.09,0.0,2,74.1,740.99,0,0,0,0.0,0,14.0,0.0
212.82,0.0,1,212.82,0.0,0,0,0,0.0,0,11.055174665360758,2.748938948743062
-265.54,2.247721078845973,1,212.82,0.0,0,0,0,0.0,0,16.0,0.0
1886.31,0.0,1,0.0,1886.31,0,0,0,0.0,0,24.0,0.0
4393.224,0.0,2,399.384,3993.84,0,0,0,0.0,0,16.0,0.0
11923.68,0.0,1,11923.68,0.0,0,0,0,0.0,0,9.0,0.0
-401.6800000000003,1.077246153846154,1,5200.0,0.0,0,0,0,0.0,0,4.0,0.0
345.63,0.5743472906403941,2,300.0,512.0,0,0,0,0.0,0,15.0,0.0
15950.0,0.0,2,10000.0,5950.0,0,0,0,0.0,0,7.0,3.0
123050.84,0.0,2,46144.06,76906.78,0,0,0,0.0,0,5.0,0.0
29851.199999999997,0.0,2,11194.2,18657.0,0,0,0,0.0,0,5.0,0.0
2212.63,0.0,1,0.0,2212.63,0,0,0,0.0,0,11.055174665360758,2.748938948743062
-124.0,1.062,1,2000.0,0.0,0,1,4,0.0,0,6.0,0.0
-134.36,1.028791346310439,3,4666.68,0.0,1,1,8,0.0,8,4.0,0.0
-1460.2199999999993,1.1166545635819378,1,12517.47,0.0,0,1,3,0.0,0,8.0,0.0
1500.0,0.0,1,1500.0,0.0,0,1,0,0.0,0,19.0,0.0
68606.69,0.0,2,6236.97,62369.72,0,0,0,0.0,0,4.0,0.0
4596.7300000000005,0.7034367741935484,2,15500.0,0.0,1,0,0,0.0,7,3.0,0.0
30000.0,0.0,1,30000.0,0.0,0,1,0,0.0,0,6.0,0.0
3365.27,0.0,1,0.0,3365.27,0,0,0,0.0,0,13.0,0.0
1000.0,0.0,1,1000.0,0.0,0,0,0,0.0,0,9.0,0.0
2600.0,0.0,6,2300.0,300.0,0,0,0,0.0,0,13.0,0.0
-1110.7199999999993,1.1297012499299366,1,8563.68,0.0,0,1,8,5919.92,0,7.0,0.0
-3665.9320000000007,1.3285548302399375,2,11157.748,0.0,1,0,0,0.0,0,15.0,0.0
117527.14,0.0,4,30583.19,86943.95,0,0,0,0.0,0,5.0,0.0
294622.18,0.0,5,71066.66,223555.52000000002,0,0,0,0.0,0,5.0,3.0
19204.43,0.0,3,319.23,18885.2,0,0,0,0.0,0,27.0,14.0
188031.81900000002,0.0,3,17366.529,170665.29,0,0,0,0.0,0,17.0,0.0
200.0,0.0,1,200.0,0.0,0,0,0,0.0,0,19.0,0.0
500.0,0.0,1,500.0,0.0,0,0,0,0.0,0,11.055174665360758,2.748938948743062
3774.31,0.14954709328526364,2,500.0,3938.0,0,0,0,0.0,0,9.0,0.0
233.43,0.8054749999999999,2,1200.0,0.0,0,0,0,0.0,0,19.0,9.0
3434.68,0.0,1,0.0,3434.68,0,0,0,0.0,0,7.0,0.0
4180301.0199999996,0.0,7,317556.10000000003,3862744.92,0,0,0,0.0,0,4.0,2.0
634.0,0.0,1,0.0,634.0,0,0,0,0.0,0,9.0,0.0
200.0,0.0,1,200.0,0.0,0,0,0,0.0,0,14.0,0.0
4591.229,0.3997537426579398,3,0.0,7648.909000000001,0,0,0,0.0,0,10.0,0.0
572.1390000000004,0.8423780910287811,2,0.0,3629.8190000000004,0,0,0,0.0,0,10.0,0.0
3063.0143000000003,0.18615301213779495,11,1513.6243,2250.0,0,0,0,0.0,0,17.0,0.0
-11.940000000000055,1.00597,2,2000.0,0.0,0,0,0,0.0,0,8.0,0.0
136.2419,0.8800942827403214,2,1136.2419,0.0,0,1,0,0.0,0,13.0,0.0
4217.0,0.0,1,0.0,4217.0,0,0,0,0.0,0,24.0,0.0
38700.0,0.0,2,25800.0,12900.0,0,0,0,0.0,0,11.055174665360758,2.748938948743062
1779.56,0.0,1,0.0,1779.56,0,0,0,0.0,0,12.0,0.0
28790.22,0.0,1,0.0,28790.22,0,0,0,0.0,0,9.0,0.0
140453.65,0.0,1,0.0,140453.65,0,0,0,0.0,0,9.0,0.0
797.01,0.0,1,0.0,797.01,0,0,0,0.0,0,26.0,0.0
26523.0,0.0,1,26523.0,0.0,0,0,0,0.0,0,9.0,0.0
253.5,0.7255899545356137,3,300.0,623.8,0,0,0,0.0,0,15.0,0.0
55.0,0.0,1,55.0,0.0,0,0,0,0.0,0,10.0,0.0
3936.62,0.0,2,200.0,3736.62,0,0,0,0.0,0,9.0,0.0
62.97000000000003,0.87406,2,500.0,0.0,0,0,0,0.0,0,19.0,3.0
-75.4333,1.0613430124680339,2,1229.6967,0.0,0,0,0,0.0,0,13.0,0.0
37435.14,0.0,1,0.0,37435.14,0,0,0,0.0,0,9.0,0.0
-47.51999999999998,1.02376,1,2000.0,0.0,0,0,0,0.0,0,9.0,0.0
2401.41,0.0,2,0.0,2401.41,0,0,0,0.0,0,19.0,0.0
30000.0,0.0,1,0.0,30000.0,0,0,0,0.0,0,8.0,0.0
53073.098,0.08062020681944929,5,57727.066000000006,0.0,1,1,11,0.0,11,9.0,5.0
-362.23,2.2074333333333334,1,300.0,0.0,0,0,0,0.0,0,16.0,0.0
468.45000000000005,0.42527819013851226,2,74.1,740.99,0,0,0,0.0,0,14.0,0.0
815.09,0.0,2,74.1,740.99,0,0,0,0.0,0,14.0,0.0
740.99,0.0,1,0.0,740.99,0,0,0,0.0,0,14.0,0.0
1000.0,0.0,1,1000.0,0.0,0,0,0,0.0,0,11.055174665360758,2.748938948743062
1000.0,0.0,1,1000.0,0.0,0,0,0,0.0,0,11.055174665360758,2.748938948743062
830.9499999999999,0.7375958417017192,2,3166.68,0.0,1,0,0,0.0,6,9.0,0.0
336.66,0.0,1,0.0,336.66,0,0,0,0.0,0,19.0,0.0
15600.0,0.0,2,5200.0,10400.0,0,0,0,0.0,0,9.0,0.0
1650.0,0.0,2,150.0,1500.0,0,0,0,0.0,0,17.0,0.0
2441.199999999999,0.9464649122807018,2,45600.0,0.0,1,0,0,0.0,20,9.0,0.0
500.0,0.0,1,500.0,0.0,0,0,0,0.0,0,11.055174665360758,2.748938948743062
3057.52,0.0,2,300.0,2757.52,0,0,0,0.0,0,14.0,0.0
7500.0,0.0,1,0.0,7500.0,0,0,0,0.0,0,8.0,0.0
2556.6200000000003,0.0,2,0.0,2556.6200000000003,0,0,0,0.0,0,11.055174665360758,2.748938948743062
12371.57,0.0,1,0.0,12371.57,0,0,0,0.0,0,18.0,0.0
3012.3,0.2072060216864933,2,600.0,3199.6,0,0,0,0.0,0,9.0,0.0
234928.88000000006,0.0,3,104970.74000000002,129958.14,0,0,0,0.0,0,16.0,0.0
6752.48,0.0,1,0.0,6752.48,0,0,0,0.0,0,27.0,0.0
2906.98,0.0,3,212.82,2694.16,0,0,0,0.0,0,27.0,0.0
100.0,0.0,1,100.0,0.0,0,0,0,0.0,0,16.0,0.0
200.0,0.0,1,200.0,0.0,0,0,0,0.0,0,25.0,0.0
92321.92,0.0,3,638.46,91683.46,0,1,0,0.0,0,25.0,0.0
1121.94,0.0,1,0.0,1121.94,0,0,0,0.0,0,20.0,0.0
7810.389999999999,0.0,3,200.0,7610.389999999999,0,0,0,0.0,0,17.0,10.0
22600.0,0.0,2,22600.0,0.0,0,0,0,0.0,0,8.0,0.0
15384.09,0.0,3,300.0,15084.09,0,0,0,0.0,0,17.0,1.0
23779.96,0.0,2,5487.68,18292.28,0,0,0,0.0,0,11.055174665360758,2.748938948743062
10800.22,0.0,2,300.0,10500.22,0,0,0,0.0,0,19.0,0.0
8337.83,0.0,1,0.0,8337.83,0,0,0,0.0,0,25.0,0.0
7245.8,0.0,2,600.0,6645.8,0,0,0,0.0,0,11.055174665360758,2.748938948743062
3063.85,0.0,2,300.0,2763.85,0,0,0,0.0,0,17.0,0.0
-2947.2,1.3274666666666668,1,9000.0,0.0,1,1,6,0.0,0,5.0,0.0
2044.34,0.0,1,0.0,2044.34,0,0,0,0.0,0,25.0,0.0
1591288.45,0.0,1,0.0,1591288.45,0,0,0,0.0,0,20.0,0.0
459.7,0.0,5,407.9,51.800000000000004,0,0,0,0.0,0,22.0,5.0
195148.34000000003,0.0,6,18634.65,176513.69,0,0,0,0.0,0,17.0,6.0
8000.0,0.0,1,8000.0,0.0,0,0,0,0.0,0,11.055174665360758,2.748938948743062
10600.0,0.0,2,10600.0,0.0,0,0,0,0.0,0,2.0,0.0
214317.5,0.0,2,214317.5,0.0,0,1,0,0.0,0,8.0,0.0
300.0,0.0,1,300.0,0.0,0,0,0,0.0,0,16.0,0.0
2014000.0,0.0,1,0.0,2014000.0,0,0,0,0.0,0,9.0,0.0
10833.42,0.0,1,0.0,10833.42,0,0,0,0.0,0,9.0,0.0
1400.0,0.0,1,1400.0,0.0,0,0,0,0.0,0,11.055174665360758,2.748938948743062
175161.0,0.0,2,175161.0,0.0,0,1,0,49153.72,0,9.0,0.0
21648.0,0.0,2,21648.0,0.0,0,0,0,0.0,0,9.0,0.0
76248.0,0.0,2,76248.0,0.0,0,0,0,0.0,0,8.0,0.0
78000.0,0.0,2,18000.0,60000.0,0,1,0,0.0,0,4.0,0.0
8592.86,0.0,1,0.0,8592.86,0,0,0,0.0,0,11.055174665360758,2.748938948743062
16500.0,0.0,2,1500.0,15000.0,0,0,0,0.0,0,14.0,0.0
500516.321,0.018782517170731317,40,480379.711,29717.52,0,1,0,0.0,0,9.0,0.0
139434.25999999998,0.0,3,139434.25999999998,0.0,0,1,0,0.0,0,5.0,2.0
93076.8,0.04373314429256115,6,97333.49999999999,0.0,1,0,0,0.0,30,9.0,1.0
127312.98000000001,0.0027881487854446037,24,5747.8099999999995,121921.13,0,1,2,0.0,0,25.0,17.0
9759.36,0.0,2,1200.0,8559.36,0,0,0,0.0,0,15.0,0.0
6671.9726,0.2652912815991291,10,2415.2714,6665.8412,0,0,0,0.0,0,14.0,0.0
13172.27,0.0,2,900.0,12272.27,0,0,0,0.0,0,9.0,0.0
622.73,0.0,1,0.0,622.73,0,0,0,0.0,0,17.0,0.0
5079.08,0.0,1,0.0,5079.08,0,0,0,0.0,0,17.0,0.0
1878.69,0.0,2,300.0,1578.69,0,0,0,0.0,0,16.0,0.0
11757.49,0.0,2,200.0,11557.49,0,0,0,0.0,0,17.0,0.0
11557.49,0.0,1,0.0,11557.49,0,0,0,0.0,0,17.0,0.0
11557.49,0.0,1,0.0,11557.49,0,0,0,0.0,0,17.0,0.0
2433.59,0.0,1,0.0,2433.59,0,0,0,0.0,0,11.055174665360758,2.748938948743062
1626.57,0.0,1,0.0,1626.57,0,0,0,0.0,0,24.0,0.0
1626.57,0.0,1,0.0,1626.57,0,0,0,0.0,0,24.0,0.0
1626.57,0.0,1,0.0,1626.57,0,0,0,0.0,0,24.0,0.0
1626.57,0.0,1,0.0,1626.57,0,0,0,0.0,0,24.0,0.0
1626.57,0.0,1,0.0,1626.57,0,0,0,0.0,0,24.0,0.0
1626.57,0.0,1,0.0,1626.57,0,0,0,0.0,0,24.0,0.0
1626.57,0.0,1,0.0,1626.57,0,0,0,0.0,0,24.0,0.0
6946.08,0.0,1,0.0,6946.08,0,0,0,0.0,0,21.0,0.0
30000.0,0.0,1,30000.0,0.0,0,0,0,0.0,0,8.0,0.0
30000.0,0.0,1,0.0,30000.0,0,0,0,0.0,0,12.0,0.0
15648.82,0.0,1,0.0,15648.82,0,0,0,0.0,0,25.0,0.0
6967.58,0.0,2,0.0,6967.58,0,0,0,0.0,0,17.0,1.0
4574.59,0.0,1,0.0,4574.59,0,0,0,0.0,0,17.0,0.0
18774.51,0.0,1,18774.51,0.0,0,0,0,0.0,0,2.0,0.0
37549.02,0.0,1,37549.02,0.0,0,0,0,0.0,0,2.0,0.0
16432.42,0.0,2,1493.86,14938.56,0,0,0,0.0,0,3.0,0.0
26833.8,0.0,1,0.0,26833.8,0,0,0,0.0,0,11.055174665360758,2.748938948743062
5000.0,0.0,1,5000.0,0.0,0,0,0,0.0,0,11.055174665360758,2.748938948743062
139357.85000000003,0.41800856128628106,11,239450.0,0.0,1,0,0,0.0,33,5.0,3.0
6029.26,0.0,2,6029.26,0.0,0,0,0,0.0,0,2.0,0.0
11812.18,0.0,1,11812.18,0.0,0,0,0,0.0,0,2.0,0.0
55.0,0.0,1,55.0,0.0,0,0,0,0.0,0,25.0,0.0
15000.0,0.0,1,15000.0,0.0,0,0,0,0.0,0,2.0,0.0
1398.84,0.0,1,0.0,1398.84,0,0,0,0.0,0,20.0,0.0
1398.84,0.0,1,0.0,1398.84,0,0,0,0.0,0,20.0,0.0
1398.84,0.0,1,0.0,1398.84,0,0,0,0.0,0,20.0,0.0
55.0,0.0,1,55.0,0.0,0,0,0,0.0,0,18.0,0.0
0.0,1.0,1,1100.0,0.0,0,0,0,0.0,0,2.0,0.0
951.4500000000002,0.3835762876579203,3,1048.5,495.0,0,0,0,0.0,0,13.0,0.0
20248.789999999994,0.6280650419944253,3,54441.75,0.0,1,0,0,0.0,10,7.0,4.0
55620.0,0.0,1,55620.0,0.0,0,0,0,0.0,0,4.0,0.0
53250.0,0.0,2,2250.0,51000.0,0,0,0,0.0,0,2.0,0.0
6941.71,0.0,1,0.0,6941.71,0,0,0,0.0,0,11.055174665360758,2.748938948743062
-319.1000000000008,1.0430529695890338,1,7411.8,0.0,0,0,0,0.0,0,6.0,0.0
22807.86,0.0,2,5263.35,17544.51,0,0,0,0.0,0,11.055174665360758,2.748938948743062
691.1400000000001,0.0,2,115.19,575.95,0,0,0,0.0,0,9.0,0.0
-742.4198,3.406389597828603,2,308.5202,0.0,0,0,0,0.0,0,14.0,0.0
4273.6,0.5103888843062315,2,8728.56,0.0,0,0,0,0.0,0,7.0,1.0
-834.7000000000016,1.037599099099099,2,22200.0,0.0,0,0,0,0.0,0,3.0,1.0
51466.35,0.0,3,8799.96,42666.39,0,0,0,0.0,0,9.0,0.0
97251.45,0.0,5,212.82,97038.63,0,0,0,0.0,0,13.0,0.0
1111.7000000000007,0.9097646103896103,3,12320.0,0.0,1,0,0,0.0,10,3.0,0.0
42270.579999999994,0.01445584813455629,2,600.0,42290.6,0,0,0,0.0,0,9.0,0.0
200.0,0.0,1,200.0,0.0,0,0,0,0.0,0,14.0,0.0
34254.08,0.0,1,34254.08,0.0,0,0,0,0.0,0,11.055174665360758,2.748938948743062
-3075.5999999999995,1.123024,1,25000.0,0.0,0,1,5,0.0,0,4.0,0.0
7159.86,0.0,2,300.0,6859.86,0,0,0,0.0,0,11.055174665360758,2.748938948743062
7159.86,0.0,2,300.0,6859.86,0,0,0,0.0,0,11.055174665360758,2.748938948743062
24556.7,0.0,3,1700.0,22856.7,0,1,0,0.0,0,10.0,5.0
15000.0,0.0,1,15000.0,0.0,0,0,0,0.0,0,11.055174665360758,2.748938948743062
141424.0,0.0,2,141424.0,0.0,0,1,0,0.0,0,6.0,0.0
3511.14,0.0,1,0.0,3511.14,0,0,0,0.0,0,9.0,0.0
2899.4399999999996,0.0,2,579.88,2319.56,0,0,0,0.0,0,17.0,0.0
100.0,0.0,1,100.0,0.0,0,0,0,0.0,0,24.0,0.0
10100.0,0.0,4,800.0,9300.0,0,0,0,0.0,0,16.0,1.0
5099.38,0.0,2,463.58,4635.8,0,0,0,0.0,0,18.0,0.0
4399331.38,0.0,2,399939.22,3999392.16,0,0,0,0.0,0,4.0,0.0
1682942.97,0.0,2,152994.82,1529948.15,0,0,0,0.0,0,4.0,0.0
3368105.1799999997,0.0,2,306191.38,3061913.8,0,0,0,0.0,0,4.0,0.0
3663832.13,0.0,2,333075.65,3330756.48,0,0,0,0.0,0,4.0,0.0
4234848.23,0.0,2,705808.04,3529040.19,0,0,0,0.0,0,4.0,0.0
1069576.08,0.0,2,178262.68,891313.4,0,0,0,0.0,0,4.0,0.0
3622824.6,0.0,2,329347.69,3293476.91,0,0,0,0.0,0,4.0,0.0
2914955.47,0.0,2,264995.95,2649959.52,0,0,0,0.0,0,4.0,0.0
3208338.73,0.0,2,291667.16,2916671.57,0,0,0,0.0,0,4.0,0.0
788446.93,0.0,2,181949.28,606497.65,0,0,0,0.0,0,4.0,0.0
74204.04999999999,0.0,2,6745.82,67458.23,0,0,0,0.0,0,4.0,0.0
220105.38,0.0,2,20009.58,200095.8,0,0,0,0.0,0,4.0,0.0
397769.07,0.0,2,91792.86,305976.21,0,0,0,0.0,0,4.0,0.0
69758.78000000001,0.0,2,19931.08,49827.7,0,0,0,0.0,0,4.0,0.0
104148.09999999999,0.0,2,9468.01,94680.09,0,0,0,0.0,0,4.0,0.0
26150.78,0.0,2,2377.34,23773.44,0,0,0,0.0,0,4.0,0.0
48265.48,0.0,1,0.0,48265.48,0,0,0,0.0,0,4.0,0.0
980257.4,0.0,3,163376.24,816881.16,0,0,0,0.0,0,4.0,0.0
626842.3300000001,0.0,2,56985.67,569856.66,0,0,0,0.0,0,4.0,0.0
247275.0,0.0,4,11775.0,235500.0,0,0,0,0.0,0,4.0,2.0
103950.0,0.0,2,4950.0,99000.0,0,0,0,0.0,0,4.0,0.0
74550.0,0.0,2,3550.0,71000.0,0,0,0,0.0,0,4.0,0.0
122850.0,0.0,4,5850.0,117000.0,0,0,0,0.0,0,4.0,2.0
79800.0,0.0,4,3800.0,76000.0,0,0,0,0.0,0,4.0,2.0
88200.0,0.0,4,4200.0,84000.0,0,0,0,0.0,0,4.0,2.0
44379125.85999999,0.0,18,7454597.26,36924528.6,0,0,0,0.0,0,4.0,2.0
41889923.52,0.0,2,6981653.92,34908269.6,0,0,0,0.0,0,4.0,0.0
68528.76,0.0,2,3263.27,65265.49,0,0,0,0.0,0,4.0,0.0
46725.0,0.0,2,2225.0,44500.0,0,0,0,0.0,0,4.0,0.0
55230.0,0.0,2,2630.0,52600.0,0,0,0,0.0,0,4.0,0.0
28980.0,0.0,2,1380.0,27600.0,0,0,0,0.0,0,4.0,0.0
6426.699999999999,0.2016521739130435,2,1050.0,7000.0,0,0,0,0.0,0,4.0,0.0
47124.0,0.0,2,2244.0,44880.0,0,0,0,0.0,0,4.0,0.0
51450.0,0.0,2,2450.0,49000.0,0,0,0,0.0,0,4.0,0.0
92424.82999999999,0.0,2,4401.18,88023.65,0,0,0,0.0,0,4.0,0.0
3363293.89,0.0,1,0.0,3363293.89,0,0,0,0.0,0,4.0,0.0
3000.0,0.0,1,3000.0,0.0,0,0,0,0.0,0,11.055174665360758,2.748938948743062
30450.0,0.0,2,1450.0,29000.0,0,0,0,0.0,0,4.0,0.0
26250.0,0.0,2,1250.0,25000.0,0,0,0,0.0,0,4.0,0.0
27500.0,0.0,2,2500.0,25000.0,0,0,0,0.0,0,4.0,0.0
18900.0,0.0,2,900.0,18000.0,0,0,0,0.0,0,4.0,0.0
50400.0,0.0,4,2400.0,48000.0,0,0,0,0.0,0,4.0,2.0
29736.0,0.0,2,1416.0,28320.0,0,0,0,0.0,0,4.0,0.0
51555.0,0.0,2,2455.0,49100.0,0,0,0,0.0,0,4.0,0.0
54600.0,0.0,2,2600.0,52000.0,0,0,0,0.0,0,4.0,0.0
17200.0,0.0,4,1200.0,16000.0,0,0,0,0.0,0,4.0,2.0
100800.0,0.0,4,4800.0,96000.0,0,0,0,0.0,0,4.0,2.0
25200.0,0.0,4,1200.0,24000.0,0,0,0,0.0,0,4.0,2.0
45210.0,0.0,2,4110.0,41100.0,0,0,0,0.0,0,4.0,0.0
4400.0,0.0,2,400.0,4000.0,0,0,0,0.0,0,4.0,0.0
24402.0,0.0,2,1162.0,23240.0,0,0,0,0.0,0,4.0,0.0
33180.0,0.0,2,1580.0,31600.0,0,0,0,0.0,0,4.0,0.0
28455.0,0.0,2,1355.0,27100.0,0,0,0,0.0,0,4.0,0.0
43155.0,0.0,2,2055.0,41100.0,0,0,0,0.0,0,4.0,0.0
13800.0,0.0,2,1800.0,12000.0,0,0,0,0.0,0,4.0,0.0
32430.0,0.0,2,4230.0,28200.0,0,0,0,0.0,0,4.0,0.0
10780.0,0.0,2,980.0,9800.0,0,0,0,0.0,0,4.0,0.0
5145.0,0.0,2,245.0,4900.0,0,0,0,0.0,0,4.0,0.0
46725.0,0.0,2,2225.0,44500.0,0,0,0,0.0,0,4.0,0.0
15120.0,0.0,2,720.0,14400.0,0,0,0,0.0,0,4.0,0.0
6314.0,0.0,2,574.0,5740.0,0,0,0,0.0,0,4.0,0.0
10780.0,0.0,2,980.0,9800.0,0,0,0,0.0,0,4.0,0.0
5145.0,0.0,2,245.0,4900.0,0,0,0,0.0,0,4.0,0.0
32571.0,0.0,2,1551.0,31020.0,0,0,0,0.0,0,4.0,0.0
19635.0,0.0,2,935.0,18700.0,0,0,0,0.0,0,4.0,0.0
4200.0,0.0,2,200.0,4000.0,0,0,0,0.0,0,4.0,0.0
79800.0,0.0,4,3800.0,76000.0,0,0,0,0.0,0,4.0,2.0
5145.0,0.0,2,245.0,4900.0,0,0,0,0.0,0,4.0,0.0
9975.0,0.0,2,475.0,9500.0,0,0,0,0.0,0,4.0,0.0
8169.0,0.0,2,389.0,7780.0,0,0,0,0.0,0,4.0,0.0
480000.0,0.0,2,480000.0,0.0,1,1,0,8256.52,0,4.0,1.0
32654.29,0.0,1,0.0,32654.29,0,0,0,0.0,0,10.0,0.0
-39103.83999999999,2.100015021747777,6,31512.94,4035.52,1,0,0,0.0,30,13.0,0.0
3254366.2679999997,0.0,34,324496.728,2929869.54,0,1,0,0.0,0,19.0,15.0
5744.98,0.0,2,1914.99,3829.99,0,0,0,0.0,0,11.055174665360758,2.748938948743062
3164.52,0.0,1,0.0,3164.52,0,0,0,0.0,0,11.055174665360758,2.748938948743062
23831.9,0.0,1,0.0,23831.9,0,0,0,0.0,0,11.055174665360758,2.748938948743062
-748.5,1.0831666666666666,1,9000.0,0.0,0,0,0,0.0,0,5.0,0.0
-18.199999999999818,1.0035,1,5200.0,0.0,0,0,0,0.0,0,2.0,0.0
-7.699999999999818,1.0034999999999998,1,2200.0,0.0,0,0,0,0.0,0,2.0,0.0
13334.66,0.0,2,200.0,13134.66,0,0,0,0.0,0,11.055174665360758,2.748938948743062
5613.959999999999,0.7326685714285714,2,21000.0,0.0,0,1,0,0.0,0,6.0,1.0
26833.8,0.0,1,0.0,26833.8,0,0,0,0.0,0,11.055174665360758,2.748938948743062
26833.8,0.0,1,0.0,26833.8,0,0,0,0.0,0,11.055174665360758,2.748938948743062
26833.8,0.0,1,0.0,26833.8,0,0,0,0.0,0,11.055174665360758,2.748938948743062
155487.07,0.0,2,155487.07,0.0,1,1,0,7357.2,0,5.0,3.0
6000.0,0.0,1,6000.0,0.0,0,0,0,0.0,0,2.0,0.0
3363293.89,0.0,1,0.0,3363293.89,0,0,0,0.0,0,4.0,0.0
110000.0,0.0,1,110000.0,0.0,1,1,11,0.0,0,2.0,0.0
34827.30000000001,0.4489351265822786,3,63200.0,0.0,1,0,0,0.0,4,3.0,0.0
2511.0,0.0,1,0.0,2511.0,0,0,0,0.0,0,13.0,0.0
20725.0,0.0,1,20725.0,0.0,0,0,0,0.0,0,4.0,0.0
-357.0,1.0991666666666666,1,3600.0,0.0,0,1,4,0.0,0,11.055174665360758,2.748938948743062
6254182.049999999,0.00017036703335122176,13,467005.13800000004,5788242.6,1,0,0,0.0,4,4.0,2.0
159257.7601,0.15868587465423598,12,189296.4296,0.0,1,1,19,0.0,31,3.0,1.0
98852.76999999999,0.0,3,68563.43999999999,30289.33,0,1,0,0.0,0,7.0,5.0
15178.99,0.0,1,0.0,15178.99,0,0,0,0.0,0,11.055174665360758,2.748938948743062
-0.44999999999998863,1.0009,1,500.0,0.0,0,0,0,0.0,0,6.0,0.0
3174.0,0.0,1,0.0,3174.0,0,0,0,0.0,0,11.055174665360758,2.748938948743062
20219.129999999997,0.0,2,13696.830000000002,6522.3,0,0,0,0.0,0,8.0,0.0
4184.98,0.0,3,2624.2799999999997,1560.7,0,0,0,0.0,0,6.0,0.0
11979.34,0.0,2,11979.34,0.0,0,0,0,0.0,0,11.055174665360758,2.748938948743062
100.0,0.0,1,100.0,0.0,0,0,0,0.0,0,11.055174665360758,2.748938948743062
100.0,0.0,1,100.0,0.0,0,0,0,0.0,0,11.055174665360758,2.748938948743062
-23.819999999999936,1.0119099999999999,1,2000.0,0.0,0,0,0,0.0,0,6.0,0.0
37500.0,0.0,1,0.0,37500.0,0,0,0,0.0,0,11.055174665360758,2.748938948743062
-5806.68,4.286291554891507,1,0.0,1766.94,0,0,0,0.0,0,11.055174665360758,2.748938948743062
56400.0,0.0,1,56400.0,0.0,0,0,0,0.0,0,4.0,0.0
5223.48,0.0,2,5223.48,0.0,0,1,0,0.0,0,6.0,1.0
-1343.5406000000007,1.0381907056529183,3,35179.7794,0.0,1,0,0,0.0,7,7.0,1.0
11903.52,0.18691803278688524,2,14640.0,0.0,0,0,0,0.0,0,3.0,0.0
-2.3400000000000034,1.0126288520697286,1,185.29,0.0,0,0,0,0.0,0,6.0,0.0
61524.91,0.06304180705196656,4,65664.52,0.0,1,0,0,0.0,0,8.0,5.0
14124.880000000001,0.14697001174020805,4,16558.48,0.0,0,0,0,0.0,0,5.0,2.0
77647.0,0.0,2,77647.0,0.0,0,1,0,0.0,0,2.0,0.0
94672.0,0.0,2,94672.0,0.0,0,1,0,0.0,0,3.0,0.0
364.47999999999985,0.8360767805422131,2,2223.48,0.0,1,0,0,0.0,5,6.0,0.0
18242.16,0.0,2,18242.16,0.0,0,1,0,0.0,0,5.0,3.0
128489.74999999999,0.0,2,128489.74999999999,0.0,1,1,33,0.0,0,5.0,0.0
